,name,latitude,longitude,population
605,Piracicaba,-22.72528,-47.64917,389000
606,Jundiaí,-23.1887866,-46.8845122,414810
607,Americana,-22.7392463,-47.3306032,212791
608,Sumaré,-22.8217964,-47.267105,246247
609,Hortolândia,-22.85833,-47.22,195775
610,Limeira,-22.5615068,-47.401766,278093
611,Al Khubar,26.3039999,50.1960237,219679
612,Kecskemét,46.9080769,19.6928133,111724
613,Békéscsaba,46.6798003,21.0985425,60126
614,Aleppo,36.19924,37.1637253,2301000
615,Nampo,38.7367448,125.4115285,983660
616,Itu,-23.2638828,-47.298892,155589
617,Sorocaba,-23.501667,-47.458056,645000
618,Santos,-23.960833,-46.333889,434000
619,Olsztyn,53.7766839,20.476507,174675
620,Mandurah,-32.5302495,115.7208782,80813
621,Bunbury,-33.3267797,115.636698,71090
622,Cluj-Napoca,46.769379,23.5899542,324576
623,Saveh,35.0206133,50.3584834,300000
624,Dezful,32.3780257,48.4032064,248380
625,Andimeshk,32.458325,48.3521137,135116
626,Kermanshah,34.3239414,47.0735891,1000000
627,Baneh,35.9946631,45.8843225,110218
628,Plzeň,49.7477415,13.3775249,174842
629,Saqqez,36.2427456,46.2705227,140000
630,Mahabad,36.7651739,45.7218136,215529
631,Babol,36.5452581,52.6846571,220000
632,Sari,36.5659598,53.0587229,347402
633,Sabzevar,36.2134053,57.6808799,231557
634,Neyshabur,36.210595,58.7922805,264375
635,Cape Town,-33.928992,18.417396,3500000
636,Shahr-e Kord,32.3257366,50.8497369,159775
637,Birjand,32.8633961,59.2177294,203636
638,Kerman,30.2924085,57.0645647,537718
639,Sirjan,29.4458687,55.6704717,199704
640,Bam,29.1059864,58.3565663,127396
641,Zabol,31.0277779,61.4948211,140000
642,Abadan,30.3636097,48.2591475,231476
643,Bojnurd,37.4759752,57.3319881,207196
644,Bushehr,28.9310786,50.8458443,195222
645,Zanjan,36.6699809,48.4859398,386851
646,York,39.962398,-76.727392,43550
647,Kelowna,49.889326,-119.498291,117312
648,Panevėžys,55.7344985,24.3578055,99690
649,Fier,40.7251118,19.5582079,60000
650,Vlora,40.4738898,19.4933647,124000
651,Wonsan,39.1532956,127.453564,329207
652,Prince George,53.9128645,-122.7453699,71974
653,Windhoek,-22.5743922,17.0790688,325858
654,Walvis Bay,-22.9542501,14.5074577,61300
655,Swakopmund,-22.6767841,14.5313988,25000
656,Gobabis,-22.4495283,18.9724666,19101
657,Port Alberni,49.2343668,-124.8056517,17743
658,Leme,-22.185833,-47.39,100296
659,Rio Claro,-22.4100108,-47.5603933,187637
660,Araras,-22.3569477,-47.3838889,119967
661,Geneva,46.2017559,6.1466014,191557
662,Spartanburg,34.9498007,-81.9320157,37013
663,Magdeburg,52.1315889,11.6399609,231021
664,Itaquaquecetuba,-23.4754492,-46.3514033,353000
665,Suzano,-23.5427842,-46.3108391,265074
666,Guarujá,-23.9927768,-46.2558332,292743
667,Barueri,-23.5112184,-46.8764612,243241
668,Embu das Artes,-23.6495294,-46.8528497,242730
669,Praia Grande,-24.005833,-46.402778,267306
670,Itapevi,-23.54888,-46.933889,203712
671,Cotia,-23.603889,-46.918889,209027
672,Sochi,43.5854823,39.723109,389946
673,Reșița,45.2890106,21.8877676,73282
674,Valencia,39.4697065,-0.3763353,797654
675,Pittsburgh,40.4416941,-79.9900861,311647
676,Tula,54.1930321,37.61754,479105
677,Nazran,43.2320774,44.7540128,113288
678,Nizhny Tagil,57.905149,59.9508466,353950
679,Vorkuta,67.494957,64.0401,56088
680,Brasília,-15.7934036,-47.8823172,2914830
681,Rio de Janeiro,-22.9110137,-43.2093727,6429923
682,Salvador,-12.9822499,-38.4812772,2902927
683,Brockville,44.5895925,-75.6843332,21870
684,Rzeszów,50.0374531,22.0047174,187422
685,Mogadishu,2.0349312,45.3419183,1700000
686,Clarksville,36.5277607,-87.3588703,149176
687,Tarnów,50.0123784,20.9880739,112120
688,Innsbruck,47.2654296,11.3927685,127000
689,Salzburg,47.7981346,13.0464806,152083
690,Tinghir,31.52133,-5.531164,42044
691,Lausanne,46.5218269,6.6327025,133521
692,Geraldton,-28.77035,114.6147159,31982
693,Gainesville,29.6519684,-82.3249846,116616
694,Vereeniging,-26.6747222,27.9261111,100000
695,Kismayo,-0.3602285,42.5408831,166667
696,Budva,42.2885656,18.8419505,13338
697,Guelph,43.5460516,-80.2493276,131794
698,Maribor,46.5576439,15.6455854,96000
699,Geelong,-38.1492813,144.3598269,143921
700,Stavropol,45.0433245,41.9690934,425853
701,Charleston,32.7876012,-79.9402728,115638
702,Nashville,36.1622296,-86.7743531,654610
703,Manama,26.2235041,50.5822436,157474
704,Al Jubayl,27.0006968,49.6532161,337778
705,Donetsk,48.0158753,37.8013407,929063
706,Bellingham,48.7544012,-122.4788361,80885
707,Queanbeyan,-35.3524663,149.2337245,37991
708,Maastricht,50.8512438,5.6909768,120105
709,Eindhoven,51.4392648,5.478633,226921
710,Erigavo,10.61806,47.37,190000
711,Nuwara Eliya,6.9738863,80.767127,27500
712,Rotterdam,51.9228958,4.4631727,572392
713,Port Hedland,-20.3111814,118.5801181,13828
714,Nakuru,-0.2802724,36.0712048,307990
715,Mombasa,-4.05052,39.667169,1300000
716,Meru,0.0499786,37.6500063,1833000
717,Malindi,-3.2165987,40.1165933,117735
718,Machakos,-1.5212477,37.2660878,114109
719,Kitui,-1.3666,38.0166,155896
720,Kisii,-0.6694119,34.7677944,200000
721,Kericho,-0.3666,35.2833,150000
722,Kakamega,0.2833,34.75,91778
723,Garissa,-0.4567099,39.6404713,119696
724,Nowy Sącz,49.6249173,20.691346,83943
725,Bellevue,47.6144219,-122.1923372,126626
726,Everett,47.9673056,-122.2013998,103019
727,Vancouver,45.6306954,-122.6744557,161791
728,Spokane,47.6571934,-117.4235106,217300
729,Kegalle,7.2532006,80.3454132,17900
730,Bar,42.0979745,19.0954528,17727
731,Santiago,-33.4377968,-70.6504451,6306944
732,La Serena,-29.902631,-71.2520253,211275
733,Coquimbo,-29.9531928,-71.3379884,202441
734,Viña del Mar,-33.0244535,-71.5517636,332875
735,Talca,-35.4266305,-71.6661153,201142
736,Willemstad,12.1091242,-68.9316546,140000
737,El Paso,31.7754152,-106.4646348,683080
738,Colombo,6.9349969,79.8538463,753000
739,Tangalle,6.0219509,80.7959935,11200
740,St. Albert,53.633239,-113.628845,61466
741,Sherwood Park,53.5256963,-113.2966313,68782
742,Fort Saskatchewan,53.7128571,-113.2148942,24149
743,Salmon Arm,50.7005059,-119.2790529,17464
744,Spruce Grove,53.545204,-113.903503,18405
745,Leduc,53.2607825,-113.5511681,31130
746,Cold Lake,54.46046,-110.192871,11595
747,Camrose,53.013131,-112.840576,15850
748,Badalona,41.4493539,2.248254,220888
749,Waterford,52.2609997,-7.1119081,48369
750,Estevan,49.1428076,-102.9910752,11054
751,Weyburn,49.669405,-103.851013,10484
752,Swift Current,50.2849138,-107.7984496,15503
753,Humboldt,52.2020709,-105.1231093,5678
754,Moose Jaw,50.401515,-105.542908,33890
755,North Battleford,52.776186,-108.300476,13888
756,Prince Albert,53.201097,-105.748901,35129
757,Langford,48.4497693,-123.5046662,35342
758,Vancouver,49.2608724,-123.1139529,603502
759,Burnaby,49.2433804,-122.9725459,232755
760,Quesnel,52.9794279,-122.4936273,10007
761,Parksville,49.3179514,-124.3117397,12514
762,Port Moody,49.2822243,-122.8293424,33551
763,Port Coquitlam,49.2621643,-122.7805425,58612
764,Nanaimo,49.163877,-123.938122,90504
765,Abbotsford,49.0521162,-122.3294792,145100
766,Williams Lake,52.129081,-122.1397346,10753
767,West Vancouver,49.3311208,-123.1594791,42473
768,Dauphin,51.153509,-100.04425,8251
769,Winkler,49.187089,-97.937622,10670
770,Winnipeg,49.8955367,-97.1384584,663617
771,Morden,49.1927055,-98.1014567,7812
772,Flin Flon,54.769801,-101.878967,5363
773,Luxembourg,49.6112768,6.129799,122273
774,Nelson,-41.2710849,173.2836756,61100
775,Kingston,17.9712148,-76.7928128,660000
776,Rotorua,-38.1381493,176.252922,56100
777,Broome,-17.9566909,122.2240181,13984
778,Galveston,29.299328,-94.7945882,47743
779,Bairnsdale,-37.8254509,147.6304752,13900
780,Palmerston North,-40.356317,175.6112388,83300
781,Napier,-39.4902099,176.917839,58800
782,Hastings,-39.6417678,176.8430781,66500
783,Timișoara,45.7538355,21.2257474,319279
784,Meguro,35.62125,139.688014,282785
785,Larissa,39.6383092,22.4160706,144651
786,Katerini,40.2713616,22.5087618,56000
787,Thessaloniki,40.6403167,22.9352716,790824
788,Osaka,34.6937569,135.5014539,2691185
789,Sapporo,43.061936,141.3542924,1946313
790,Turda,46.5649706,23.7798424,61200
791,Porirua,-41.1354918,174.8396887,52900
792,Lower Hutt,-41.2125751,174.9057626,102400
793,Rezekne,56.506281,27.3306623,33936
794,Rawalpindi,33.5914237,73.0535122,2098231
795,Jalalabad,34.430195,70.460128,168600
796,Quito,-0.2201641,-78.5123274,2671191
797,Puno,-15.8407581,-70.0283907,140839
798,Cuernavaca,18.9218274,-99.2342282,332197
799,Cusco,-13.5170887,-71.9785356,420137
800,Hobart,-42.8825088,147.3281233,222356
801,Novi Sad,45.2551338,19.8451756,250439
802,Armidale,-30.5144881,151.6656564,22468
803,Boise,43.6166163,-116.200886,226570
804,Meridian,43.6086295,-116.392326,106400
805,Klerksdorp,-26.8625383,26.6656814,186515
806,Ploiești,44.9417468,26.0236504,224406
807,Whanganui,-39.9324904,175.0519306,35841
808,New Plymouth,-39.0579941,174.0806474,53000
809,Krugersdorp,-26.095556,27.775556,275000
810,Białystok,53.132398,23.1591679,295459
811,Bethlehem,40.6178915,-75.3786521,74982
812,Allentown,40.6022059,-75.4712794,120443
813,Kolpino,59.748444,30.604479,147965
814,Tauranga,-37.6859006,176.167505,130800
815,Concord,43.207178,-71.537476,42695
816,Gisborne,-38.661326,178.0206487,34400
817,Fort Collins,40.5508527,-105.0668085,148612
818,'s-Hertogenbosch,51.6889351,5.3031044,115903
819,Mykolaiv,46.9748765,31.9861241,480080
820,Kigali,-1.950851,30.061507,1132686
821,Belgrade,44.8178131,20.4568974,1166763
822,Hartford,41.764582,-72.6908547,124060
823,Taoyuan,24.9929995,121.3010003,2147763
824,Kaohsiung,22.6203348,120.3120375,2779371
825,New Taipei,25.011997,121.4656619,3979208
826,Taichung,24.163162,120.6478282,2767239
827,Chiayi,23.4811089,120.4535412,269874
828,Hsinchu,24.8066333,120.9686833,437337
829,Buzău,45.1490064,26.8306557,115494
830,Bujumbura,-3.3638125,29.3675028,658859
831,Goma,-1.6665685,29.225652,2000000
832,Hamilton,-37.7878809,175.281788,148200
833,Gujranwala,32.1525312,74.1933745,2027001
834,Maryborough,-25.537583,152.7019182,21777
835,Orillia,44.6092059,-79.4175587,30546
836,Zrenjanin,45.3802683,20.3907614,79773
837,Florence,43.7698712,11.2555757,382808
838,Arezzo,43.4628957,11.8781675,99543
839,Grosseto,42.7597261,11.1137389,82087
840,Massa,44.0359323,10.1395519,69479
841,Pistoia,43.9336213,10.9174238,90315
842,Prato,43.880598,11.0969262,191150
843,Siena,43.3185536,11.3316533,53903
844,New York,40.7127281,-74.0060152,8550405
845,Patras,38.246242,21.7350847,300000
846,Mexico City,19.4326296,-99.1331785,8555500
847,Milan,45.4668,9.1905,1350487
848,Brescia,45.5398022,10.2200214,187567
849,Cremona,45.1334796,10.0248716,70887
850,Lecco,45.8553764,9.389605,45501
851,Lodi,45.3138959,9.503263,40805
852,Mantua,45.1566683,10.7917191,47790
853,Pavia,45.1860043,9.1546375,71214
854,Varese,45.817549,8.8263532,80629
855,Monza,45.5834418,9.2735257,120204
856,Khemisset,33.830287,-6.072605,111971
857,Taza,34.230155,-4.010104,160000
858,Turin,45.0677551,7.6824892,902000
859,Alessandria,44.9129225,8.615321,85438
860,Asti,44.900542,8.2068876,71276
861,Biella,45.5664109,8.0542758,45740
862,Cuneo,44.389633,7.5479007,55939
863,Novara,45.4464036,8.619655,100910
864,Vercelli,45.3251557,8.4227666,45132
865,Miskolc,48.1031503,20.7901985,158101
866,Győr,47.687609,17.6346815,129568
867,Nyíregyháza,47.9557802,21.7167982,118058
868,Trento,46.0664228,11.1257601,117317
869,Bolzano - Bozen,46.4981125,11.3547801,105713
870,Venice,45.4371908,12.3345898,263352
871,Rovigo,45.0698166,11.78882,51867
872,Treviso,45.6658505,12.2455414,83731
873,Verona,45.4384958,10.9924122,258765
874,Vicenza,45.5488306,11.5478825,112953
875,Jaén,37.7728858,-3.7883289,116790
876,Mataró,41.5398348,2.4448926,116698
877,Jhelum,32.9247256,73.719388,1222650
878,Triest,45.6500335,13.7706559,204420
879,Pordenone,45.9562503,12.6597197,51229
880,Udine,46.0634632,13.2358377,99169
881,Genoa,44.40726,8.9338624,586655
882,Imperia,43.8862958,8.0267106,41999
883,La Spezia,44.1033871,9.8217022,93959
884,Savona,44.3080251,8.4810315,61345
885,Kathmandu,27.708317,85.3205817,975000
886,Palermo,38.1112268,13.3524434,658071
887,Agrigento,37.3122991,13.57465,58545
888,Caltanissetta,37.4899412,14.0631618,60213
889,Catania,37.5022355,15.08738,310247
890,Messina,38.1937571,15.5542082,230282
891,Ragusa,36.9219828,14.7213455,73492
892,Trapani,38.0174321,12.515992,67107
893,Reggio Calabria,38.1035389,15.6397556,183035
894,Catanzaro,38.9076353,16.5960465,90610
895,Cosenza,39.3099931,16.2501929,67546
896,Crotone,39.0806223,17.127196,62178
897,Potenza,40.6384046,15.8022077,67122
898,Matera,40.668523,16.601585,60436
899,Campobasso,41.5597935,14.6602725,49431
900,Perugia,43.1119613,12.3890104,120137
901,Terni,42.5641417,12.6405466,97050
902,Bari,41.1257843,16.8620293,326344
903,Brindisi,40.6395295,17.945526,88302
904,Lecce,40.3570373,18.1718482,94773
905,Taranto,40.4712427,17.2432278,201100
906,Andria,41.2276463,16.2954346,100440
907,Trani,41.275088,16.4162585,56217
908,Hervey Bay,-25.2985784,152.8535216,52230
909,Avellino,40.9141958,14.7888764,54847
910,Benevento,41.1295587,14.7824639,60091
911,Caserta,41.0820827,14.334708,76326
912,Salerno,40.6803601,14.7594542,150188
913,Giugliano in Campania,40.9286872,14.2006989,122974
914,Owen Sound,44.5678105,-80.9430094,21688
915,Forlì,44.2227278,12.041273,117913
916,Modena,44.6458885,10.9255707,184973
917,Parma,44.8013678,10.3280833,193315
918,Ravenna,44.4161414,12.2017617,159116
919,Reggio nell'Emilia,44.6978446,10.6304958,171345
920,Rimini,44.0593886,12.5684371,147750
921,Ancona,43.6170137,13.5170982,100861
922,L'Aquila,42.3489203,13.3979672,69753
923,Chieti,42.3446529,14.1659738,51815
924,Teramo,42.6612893,13.6983524,54892
925,Whangarei,-35.7275268,174.3194202,52500
926,Gonder,12.610368,37.466766,213434
927,Rome,41.8933203,12.4829321,2864731
928,Frosinone,41.6419807,13.3469287,46323
929,Latina,41.4672589,12.9035737,126161
930,Viterbo,42.4168441,12.1051148,67173
931,Cagliari,39.2169525,9.1128513,154478
932,Alghero,40.5600205,8.3151473,43845
933,Chau Doc,10.7101815,105.1188675,157298
934,Hanoi,21.0294498,105.8544441,8053663
935,Al Dabbah,18.043988,30.95119,52000
936,Dongola,19.1728506,30.4731589,13500
937,Székesfehérvár,47.1910169,18.410811,98207
938,Lipetsk,52.6041877,39.5936899,510152
939,Votkinsk,57.052505,53.990612,98063
940,Logan City,-27.6424132,153.1131037,334358
941,Palo Alto,37.4443293,-122.1598465,65364
942,Mountain View,37.3893889,-122.0832101,82739
943,Quetta,30.1957677,67.0172447,896090
944,Buenos Aires,-34.6075682,-58.4370894,2890000
945,Kalispell,48.2022563,-114.3167117,19927
946,Bozeman,45.6794293,-111.0440474,48532
947,Pocatello,42.8688613,-112.4401098,54810
948,Al Ain,24.2258413,55.7474052,631005
949,Jyväskylä,62.2393002,25.745951,135961
950,Bunia,1.5620529,30.2478844,366126
951,Puerto Montt,-41.4718121,-72.939621,153118
952,Vigo,42.2376602,-8.7247205,297332
953,Sherbrooke,45.403271,-71.889038,161323
954,Budapest,47.4983815,19.0404707,1759407
955,Novorossiysk,44.7239578,37.7690711,262250
956,Dodoma,-6.1791181,35.7468174,410956
957,Livingstone,-17.853135,25.861429,136897
958,Sukkur,27.6961883,68.8588754,850000
959,Timbuktu,16.7719091,-3.0087272,36000
960,Gao,16.2788129,-0.0412392,58000
961,Sikasso,11.3164979,-5.6777499,226000
962,Atbara,17.690719,33.98073,111399
963,Florianópolis,-27.5973002,-48.5496098,485838
964,Saint-Hyacinthe,45.627484,-72.940636,53200
965,Granby,45.3990409,-72.721834,66222
966,Obninsk,55.0951738,36.611913,117419
967,Nowshera,34.0155606,71.981283,118594
968,Charsadda,34.1442332,71.732374,105414
969,Butte,46.0131505,-112.5365089,33525
970,Missoula,46.8701049,-113.9952672,74428
971,Ferrol,43.4846862,-8.233162,74000
972,Billings,45.7874957,-108.49607,105845
973,Great Falls,47.5048851,-111.2918908,58505
974,Pembroke,45.8260909,-77.113541,16146
975,Lebanon,40.3429683,-76.4233816,25477
976,Nalchik,43.4769604,43.5966578,239040
977,Mosul,36.3415843,43.1291386,664221
978,Bucharest,44.4361414,26.1027202,1883425
979,Iqaluit,63.74944,-68.521857,7740
980,Santa Barbara,34.4221319,-119.7026673,91196
981,Juba,4.8472017,31.5951655,372410
982,Kandahar,31.6206429,65.7157231,450300
983,Atyrau,47.1053426,51.9244533,167902
984,Turkmenbashy,40.0053169,52.9928838,73803
985,Jacareí,-23.30528,-45.96583,212743
986,Angra dos Reis,-23.0063966,-44.316326,169270
987,Pindamonhangaba,-22.9340165,-45.462938,148604
988,Caraguatatuba,-23.62028,-45.41306,102522
989,Lancaster,40.03813,-76.3056686,59322
990,Duhok,36.8542598,42.9924528,226899
991,Orlando,28.5421109,-81.3790304,235860
992,Slobozia,44.5635999,27.3618477,45891
993,Wadi Halfa,21.8005,31.350737,15725
994,Galați,45.4338215,28.0549395,249432
995,Berkeley,37.8708393,-122.2728639,121363
996,Niš,43.3211301,21.8959232,183164
997,Engels,51.5013775,46.1233093,221847
998,Reading,40.335345,-75.9279495,88082
999,Sept-Îles,50.2109579,-66.3790642,25686
1000,Baie-Comeau,49.217597,-68.152313,22113
1001,Dryden,49.785698,-92.835846,7617
1002,Kuujjuaq,58.1066864,-68.4038778,2576
1003,Puerto La Cruz,10.205417,-64.632211,272231
1004,Tecuci,45.8457816,27.4290798,46825
1005,Joliette,46.0239798,-73.4419936,20484
1006,Hoi An,15.8798137,108.3273939,120000
1007,Uzhhorod,48.6223502,22.3021255,114867
1008,Kirov,58.6035257,49.6639029,496986
1009,Orange,-33.2820463,149.0971567,36468
1010,Wagga Wagga,-35.115,147.3677778,52042
1011,Broken Hill,-31.965,141.4511111,18517
1012,Nakhon Sawan,15.697411,100.1254381,82305
1013,Phitsanulok,16.8162447,100.2638874,66106
1014,Abbottabad,34.1436589,73.2139122,120888
1015,Mansehra,34.3286855,73.1993125,80653
1016,Cessnock,-32.8316667,151.3511111,20261
1017,Mediaș,46.1625212,24.3473855,53564
1018,Dubbo,-32.2478964,148.6026502,38808
1019,Tamworth,-31.0900743,150.9290159,38735
1020,Lismore,-28.8077608,153.2791883,28285
1021,Port Vila,-17.7414972,168.3150163,44039
1022,Nassau,25.0783456,-77.3383331,259300
1023,Luang Prabang,19.8887438,102.135898,53792
1024,Târgoviște,44.9267709,25.462816,79610
1025,Gosford,-33.4250175,151.3417318,304753
1026,Navapolatsk,55.5347704,28.645089,101596
1027,Giurgiu,43.8959058,25.9658111,61353
1028,Ensenada,31.8658887,-116.6029835,312754
1029,Vientiane,17.9640988,102.6133707,783000
1030,Herceg Novi,42.4511125,18.5368202,12739
1031,Podgorica,42.4415238,19.2621081,150799
1032,Lleida,41.6147605,0.6267842,138416
1033,Des Moines,41.5910641,-93.6037149,215472
1034,Sahibzada Ajit Singh Nagar,30.7046941,76.7178192,146213
1035,Moga,30.8223408,75.1730967,150411
1036,Rhodes,36.4379874,28.2233083,54000
1037,Drobeta-Turnu Severin,44.6257835,22.6531975,92617
1038,Pitești,44.8572343,24.8719422,155383
1039,Opole,50.6668184,17.9236408,120146
1040,Baia Mare,47.6565584,23.5719843,123738
1041,Sighetu Marmatiei,47.9283242,23.8915583,37640
1042,Suceava,47.647001,26.2522599,92121
1043,Bistrița,47.1327012,24.4963949,75076
1044,Sfântu Gheorghe,45.8659935,25.7865367,56006
1045,Tulcea,45.177518,28.8016348,73707
1046,Victoria,36.0428907,14.2398479,6901
1047,Hunedoara,45.7575221,22.9073792,78675
1048,Iași,47.1615341,27.5836142,290422
1049,Chișinău,47.0245117,28.8322923,750000
1050,Salzgitter,52.1503721,10.3593147,98197
1051,Zalău,47.1819416,23.0562143,56202
1052,Saint John,45.278752,-66.058044,70063
1053,Gyumri,40.7852085,43.8416095,121976
1054,Yerevan,40.1776121,44.5125849,1129300
1055,Kozani,40.3007259,21.7883119,35242
1056,Edessa,40.8009492,22.050117,18253
1057,Giannitsa,40.7929486,22.4140358,26296
